index,split,gain
pos_gby-SK_ID_CURR-NAME_CONTRACT_STATUS_CNT_INSTALMENT_sum_std,111,693.6494946479797
pos_SK_DPD_over1_max-ts,44,690.5264565944672
pos_gby-SK_ID_CURR-SK_ID_PREV_SK_DPD_DEF_mean_mean,64,690.1604113578796
FLAG_EMP_PHONE,20,688.1266279220581
pos_gby-SK_ID_CURR-SK_ID_PREV_CNT_INSTALMENT_min_sum,109,685.8841197490692
AMT_REQ_CREDIT_BUREAU_YEAR,80,683.2673223018646
NAME_CONTRACT_TYPE,49,665.8230285644531
pos_gby-SK_ID_CURR-SK_ID_PREV_MONTHS_BALANCE_std_mean,102,662.994197845459
pos_gby-SK_ID_CURR-NAME_CONTRACT_STATUS_SK_DPD_DEF_std_sum,54,660.3616728782654
pos_gby-SK_ID_CURR-NAME_CONTRACT_STATUS_CNT_INSTALMENT_sum_max-min,101,659.1730694770813
BASEMENTAREA_MODE,107,658.9411377906799
pos_gby-SK_ID_CURR-SK_ID_PREV_MONTHS_BALANCE_max_min,93,653.1272592544556
pos_gby-SK_ID_CURR-NAME_CONTRACT_STATUS_CNT_INSTALMENT_sum_min,107,651.1221108436584
pos_gby-SK_ID_CURR-SK_ID_PREV_CNT_INSTALMENT_mean_min,101,643.9310691356659
pos_gby-SK_ID_CURR-NAME_CONTRACT_STATUS_CNT_INSTALMENT_mean_max,99,630.9011216163635
pos_gby-SK_ID_CURR-SK_ID_PREV_CNT_INSTALMENT_mean_sum,106,629.5712192058563
LIVINGAPARTMENTS_AVG,102,627.2321500778198
REG_CITY_NOT_LIVE_CITY,44,626.5770573616028
pos_gby-SK_ID_CURR-SK_ID_PREV_CNT_INSTALMENT_FUTURE_mean_min,102,623.5450217723846
YEARS_BEGINEXPLUATATION_MODE,85,623.2886724472046
ENTRANCES_MEDI,86,608.1339569091797
pos_SK_DPD_over3_max-min-ts,41,603.7663040161133
pos_SK_DPD_over4_min-ts,58,601.3237216472626
pos_is_Completed_max-ts,94,601.2102925777435
BASEMENTAREA_AVG,96,582.6470510959625
pos_gby-SK_ID_CURR-NAME_CONTRACT_STATUS_SK_DPD_DEF_mean_std,80,580.2334215641022
pos_gby-SK_ID_CURR-SK_ID_PREV_MONTHS_BALANCE_min_max,93,578.592499256134
pos_gby-SK_ID_CURR-SK_ID_PREV_CNT_INSTALMENT_FUTURE_min_mean,83,576.4752085208893
pos_gby-SK_ID_CURR-SK_ID_PREV_CNT_INSTALMENT_FUTURE_sum_max,95,573.971476316452
pos_comp_last_month,93,570.3240702152252
pos_gby-SK_ID_CURR_MONTHS_BALANCE_nunique,78,569.3980691432953
pos_gby-SK_ID_CURR-NAME_CONTRACT_STATUS_size_std,89,564.4082200527191
