feature,split,gain
f105_AMT_ANNUITY_cmp_sum,494.6,3481.869704055041
f505_Closed_AMT_CREDIT_SUM-m-AMT_CREDIT_SUM_DEBT_mean,467.2,3474.699478456378
f001_EXT_SOURCES_1-3,455.4,3470.8372506380083
f101_approved_DAYS_LAST_DUE-d-app_DAYS_BIRTH_min,429.2,3431.9624782562255
f301_delay_DAYS_ENTRY_PAYMENT_mean,411.0,3419.4566067777573
f101_approved_DAYS_TERMINATION-d-app_DAYS_BIRTH_min,480.6,3399.6493360340596
f201_CNT_INSTALMENT_FUTURE-d-CNT_INSTALMENT_mean,507.0,3394.4647112071516
f501_AMT_CREDIT_MAX_OVERDUE_var,327.0,3378.968186199665
f101_completed_AMT_CREDIT-d-total_debt_min,455.2,3341.553080427647
f501_AMT_CREDIT_SUM-m-AMT_CREDIT_SUM_DEBT_sum,335.0,3336.1893699899315
f505_Active_DAYS_CREDIT_ENDDATE-m-app_DAYS_LAST_PHONE_CHANGE_min,446.6,3322.4586207419634
f308_cons_days_delayed_payment_pctchange_var,429.4,3318.197469058633
f302_DAYS_ENTRY_PAYMENT_mean,397.2,3301.6853809184395
f501_AMT_CREDIT_SUM-d-app_AMT_ANNUITY_pctchange_var,459.4,3287.5710315853357
f501_DAYS_ENDDATE_FACT-m-DAYS_CREDIT_max,514.8,3282.741941535473
f001_DAYS_EMPLOYED-m-DAYS_BIRTH-d-DAYS_LAST_PHONE_CHANGE-m-DAYS_ID_PUBLISH,394.0,3279.5319327026605
f108_AMT_ANNUITY-m-app_AMT_GOODS_PRICE-d-app_AMT_INCOME_TOTAL,469.8,3266.4890035271646
f101_nyg-middle_AMT_CREDIT-d-total_debt_max,501.2,3253.588641677424
f202_CNT_INSTALMENT_FUTURE-d-CNT_INSTALMENT_var,431.4,3245.3618198364975
f505_Closed_AMT_CREDIT_SUM-m-AMT_CREDIT_SUM_DEBT_min,488.6,3219.916248267889
f302_DAYS_ENTRY_PAYMENT_sum,462.6,3219.1919482275844
f101_nyg-middle_AMT_ANNUITY-m-app_AMT_ANNUITY_max,523.2,3203.4189527630806
f101_approved_AMT_ANNUITY-m-app_AMT_ANNUITY_max,416.8,3197.2386008411645
f501_AMT_CREDIT_SUM_diff_mean,506.4,3195.784237640898
f504_DAYS_CREDIT_UPDATE_diff_max,477.6,3192.3085796415808
f001_AMT_ANNUITY-d-CNT_FAM_MEMBERS,410.8,3188.864729577303
f301_notdelay_AMT_PAYMENT-d-AMT_ANNUITY_mean,407.0,3163.4553213059903
f001_DAYS_EMPLOYED-m-DAYS_BIRTH,495.6,3161.4520791403947
f501_DAYS_CREDIT-d-app_DAYS_LAST_PHONE_CHANGE_var,401.4,3148.3129928290846
f308_cons_DAYS_INSTALMENT_pctchange_var,452.8,3127.2380118608476
f702_prev_y_median,408.8,3122.428063050937
f001_building_score_mode_std,558.8,3121.4939566254616
f001_DAYS_EMPLOYED-m-DAYS_BIRTH-d-DAYS_ID_PUBLISH-m-DAYS_BIRTH,341.6,3094.247110196948
f101_completed_AMT_GOODS_PRICE-d-AMT_CREDIT_min,458.0,3070.8531333878636
f101_approved_DAYS_FIRST_DUE-d-app_DAYS_LAST_PHONE_CHANGE_var,450.8,3062.396827194095
f101_nyg-middle_AMT_GOODS_PRICE-d-AMT_CREDIT_min,483.4,3060.203290322423
f101_completed_HOUR_APPR_PROCESS_START_mean,496.4,3058.903498455882
f101_approved_AMT_GOODS_PRICE-d-AMT_CREDIT_var,480.0,3050.549124073982
f109_SELLERPLACE_AREA,519.2,3041.1690134473147
f001_EXT_SOURCES_1-2-3,394.6,3039.928767685592
f301_notdelay_DBD_mean,369.4,3024.6545235700905
f301_delay_DAYS_ENTRY_PAYMENT-m-app_DAYS_ID_PUBLISH_max,381.4,3017.408734244108
f501_AMT_CREDIT_MAX_OVERDUE_mean,309.2,3016.890885487199
f001_AMT_CREDIT-d-CNT_FAM_MEMBERS,408.8,2991.87400810048
f001_DAYS_LAST_PHONE_CHANGE-m-DAYS_EMPLOYED-d-DAYS_ID_PUBLISH-m-DAYS_REGISTRATION,530.0,2991.719413790107
f310_DAYS_ENTRY_PAYMENT_mean,385.8,2981.246779968217
f101_approved_DAYS_LAST_DUE_1ST_VERSION-m-app_DAYS_LAST_PHONE_CHANGE_mean,377.6,2958.651017448306
f505_Closed_DAYS_CREDIT_ENDDATE-d-app_DAYS_LAST_PHONE_CHANGE_var,386.6,2943.7208864450454
f101_approved_DAYS_LAST_DUE_1ST_VERSION-d-app_DAYS_LAST_PHONE_CHANGE_mean,453.0,2933.1045177280903
f109_DAYS_FIRST_DUE-d-app_DAYS_REGISTRATION,504.2,2919.599641357362
f101_approved_HOUR_APPR_PROCESS_START_var,512.2,2911.703981811553
f302_notdelay_NUM_INSTALMENT_ratio_mean,286.6,2911.206158856489
f101_approved_DAYS_LAST_DUE-d-app_DAYS_ID_PUBLISH_min,483.4,2906.8719534039496
f501_DAYS_CREDIT_UPDATE-m-DAYS_CREDIT_ENDDATE_mean,412.4,2894.0862243443726
f101_approved_AMT_ANNUITY-m-app_AMT_ANNUITY-d-app_AMT_INCOME_TOTAL_max,360.8,2893.9814098119737
f305_con_AMT_PAYMENT-d-app_AMT_ANNUITY_max,485.6,2890.905118697882
f201_CNT_INSTALMENT_FUTURE-d-CNT_INSTALMENT_var,421.6,2879.7617540690117
f109_AMT_ANNUITY-d-app_AMT_INCOME_TOTAL,483.0,2878.1023674577473
f302_notdelay_days_weighted_delay_sum,243.0,2877.3456647142766
f501_DAYS_CREDIT_ENDDATE-d-app_DAYS_ID_PUBLISH_var,468.6,2863.0698432803156
f302_notdelay_DAYS_ENTRY_PAYMENT_mean,389.2,2859.1934421896935
f501_AMT_CREDIT_SUM-d-debt-p-AMT_CREDIT_SUM_DEBT-p-AMT_CREDIT_SUM_LIMIT_mean,372.6,2853.876275539398
f101_completed_DAYS_LAST_DUE_1ST_VERSION-d-app_DAYS_LAST_PHONE_CHANGE_min,475.4,2849.2344320476054
f109_AMT_GOODS_PRICE-d-total_debt,461.0,2823.7467258393763
f310_notdelay_DAYS_ENTRY_PAYMENT_mean,380.6,2812.095463985205
f001_DAYS_LAST_PHONE_CHANGE-d-DAYS_EMPLOYED,388.0,2804.1738069802523
f501_DAYS_CREDIT_UPDATE-m-DAYS_CREDIT_mean,425.8,2792.5285345576704
f102_approved_AMT_GOODS_PRICE-d-total_debt_max,352.2,2791.472524094582
f308_cons_days_weighted_delay_tsw3_diff_mean,470.6,2789.3678869582714
f302_DAYS_ENTRY_PAYMENT-m-app_DAYS_BIRTH_var,420.2,2784.506895762682
f503_AMT_CREDIT_SUM-m-AMT_CREDIT_SUM_DEBT_min,437.2,2783.4892779601737
f001_AMT_INCOME_TOTAL-d-CNT_FAM_MEMBERS,369.4,2781.4613187167793
f505_Active_AMT_CREDIT_SUM_DEBT-d-AMT_CREDIT_SUM_var,361.2,2775.24733010605
f505_Active_AMT_CREDIT_SUM-m-AMT_CREDIT_SUM_DEBT_min,378.8,2766.121899047494
f501_DAYS_CREDIT_ENDDATE-m-app_DAYS_REGISTRATION_max,433.2,2760.782856232673
f001_DAYS_REGISTRATION-m-DAYS_EMPLOYED-d-DAYS_ID_PUBLISH-m-DAYS_EMPLOYED,474.2,2742.1356995642186
f505_Closed_DAYS_CREDIT_UPDATE_diff_max,412.4,2736.607865449786
f001_EXT_SOURCES_2-1-3,369.0,2733.856631445885
f302_notdelay_DBD_mean,411.8,2732.7550238370895
f101_nyg-middle_AMT_GOODS_PRICE-d-total_debt_max,453.6,2725.486755460361
f501_DAYS_CREDIT-d-app_DAYS_BIRTH_mean,439.2,2708.9561627179382
f101_approved_AMT_GOODS_PRICE-d-AMT_CREDIT_min,428.8,2704.5569859817624
f101_nyg-high_AMT_CREDIT-d-total_debt_max,417.4,2702.941805455089
f101_completed_AMT_ANNUITY-d-app_AMT_INCOME_TOTAL_min,470.6,2698.88176227808
f001_DAYS_ID_PUBLISH-m-DAYS_EMPLOYED-d-DAYS_LAST_PHONE_CHANGE-m-DAYS_ID_PUBLISH,424.2,2696.854888045788
f101_completed_AMT_ANNUITY-m-app_AMT_ANNUITY_max,385.0,2694.920817051083
f101_approved_AMT_CREDIT-d-total_debt_max,428.2,2685.3250384449957
f505_Closed_DAYS_CREDIT_UPDATE_diff_mean,439.0,2682.6199760615827
f101_approved_AMT_ANNUITY-m-app_AMT_ANNUITY-d-app_AMT_INCOME_TOTAL_mean,342.8,2678.317592555657
f201_CNT_INSTALMENT_FUTURE_pctchange_mean,435.4,2676.0685130745173
f308_cons_NUM_INSTALMENT_NUMBER_pctchange_var,465.0,2675.846305181086
f310_DAYS_ENTRY_PAYMENT_sum,389.0,2674.7780926674604
f001_DAYS_REGISTRATION-m-DAYS_EMPLOYED-d-DAYS_LAST_PHONE_CHANGE-m-DAYS_ID_PUBLISH,418.2,2670.3903675235806
f502_AMT_CREDIT_SUM-m-AMT_CREDIT_SUM_DEBT_pctchange_max,328.4,2666.134785825235
f501_AMT_CREDIT_SUM-m-AMT_CREDIT_SUM_DEBT_diff_mean,432.6,2661.9029459640383
f305_con_AMT_INSTALMENT_sum,411.8,2655.92774104625
f302_NUM_INSTALMENT_ratio_mean,292.6,2655.1745200425385
f001_TOTALAREA_MODE,470.4,2653.990708741546
f501_DAYS_CREDIT-d-app_DAYS_LAST_PHONE_CHANGE_min,397.8,2642.5242145238444
f308_cons_days_weighted_delay_tsw3_diff_var,419.6,2635.787118077278
f101_approved_CNT_PAYMENT_var,405.8,2635.6576712012293
f505_Active_DAYS_CREDIT_ENDDATE-d-app_DAYS_LAST_PHONE_CHANGE_max,365.8,2607.157745209336
f001_CODE_GENDER,120.2,2602.270036292076
f504_AMT_CREDIT_SUM-m-AMT_CREDIT_SUM_DEBT_min,418.2,2599.529611867666
f307_cons_DEP_diff_var,421.6,2582.8263524085282
f101_approved_AMT_GOODS_PRICE-d-total_debt_var,437.8,2582.057548303157
f001_DAYS_REGISTRATION-m-DAYS_BIRTH,443.4,2580.973258072138
f101_completed_AMT_GOODS_PRICE-d-total_debt_min,410.6,2576.4236675307156
f306_cons_DEP_diff_mean,444.4,2548.548001086712
f501_AMT_CREDIT_SUM-m-AMT_CREDIT_SUM_DEBT_diff_max,376.4,2543.6051869004964
f101_approved_AMT_CREDIT-d-total_debt_var,438.2,2534.558061301708
f108_DAYS_FIRST_DUE-d-app_DAYS_REGISTRATION,336.0,2528.4638607561587
f101_approved_DAYS_FIRST_DUE-d-app_DAYS_LAST_PHONE_CHANGE_mean,412.6,2527.8494628198446
f302_notdelay_DAYS_ENTRY_PAYMENT-m-app_DAYS_BIRTH_var,382.6,2526.0034314788877
f505_Closed_AMT_CREDIT_SUM-m-AMT_CREDIT_SUM_DEBT_diff_mean,396.0,2519.19844532907
f101_nyg-high_AMT_CREDIT-d-total_debt_mean,317.6,2509.8933818876744
f109_AMT_ANNUITY-m-app_AMT_ANNUITY-d-app_AMT_INCOME_TOTAL,392.2,2509.556276077032
f502_DAYS_CREDIT_ENDDATE-m-app_DAYS_LAST_PHONE_CHANGE_min,340.8,2505.6085479974745
f501_DAYS_CREDIT_ENDDATE-d-app_DAYS_REGISTRATION_var,428.2,2504.8116403236986
f301_notdelay_amt_delta_mean,273.4,2504.672131407261
f301_days_weighted_delay_max,299.4,2500.5004293888805
f501_DAYS_CREDIT_UPDATE-m-DAYS_CREDIT_var,417.8,2499.0734445571898
f105_prevapp_future_payment_max-d-income,418.6,2493.648431894183
f302_DBD_max,341.8,2487.465854803845
f501_AMT_CREDIT_SUM-m-AMT_CREDIT_SUM_DEBT_min,422.6,2485.047149401903
f101_completed_AMT_ANNUITY-d-app_AMT_ANNUITY_mean,379.8,2480.0477879837154
f701_all_credit-prevact_std-dby-income,408.6,2479.178362056613
f501_DAYS_CREDIT-m-app_DAYS_BIRTH_var,395.0,2474.91835745126
f101_approved_DAYS_FIRST_DUE-d-app_DAYS_BIRTH_var,379.4,2473.3061984568835
f505_Active_AMT_CREDIT_MAX_OVERDUE_var,197.4,2470.1075274705886
f501_DAYS_CREDIT_mean,361.4,2468.1418646715583
f307_cons_DEP_diff_mean,414.2,2466.964932191372
f001_DAYS_ID_PUBLISH-m-DAYS_BIRTH-d-DAYS_LAST_PHONE_CHANGE-m-DAYS_ID_PUBLISH,402.6,2464.1781742304565
f501_DAYS_CREDIT_UPDATE_diff_var,421.4,2462.194579079747
f101_approved_AMT_CREDIT-d-total_debt_min,370.2,2462.174579155445
f501_AMT_CREDIT_SUM-m-AMT_CREDIT_SUM_DEBT_mean,385.0,2461.369863346219
f308_cons_NUM_INSTALMENT_ratio_diff_var,418.4,2453.0666016578675
f101_active_AMT_GOODS_PRICE-d-total_debt_min,379.2,2449.6665449276566
f101_completed_AMT_DOWN_PAYMENT_mean,365.6,2447.869057113677
f101_approved_DAYS_TERMINATION-d-app_DAYS_LAST_PHONE_CHANGE_min,393.4,2446.094727653265
f505_Closed_AMT_CREDIT_SUM-d-app_AMT_INCOME_TOTAL_mean,386.0,2445.349530525878
f501_AMT_CREDIT_SUM_DEBT-d-AMT_CREDIT_SUM_diff_var,354.6,2437.0828968033193
f308_cons_days_delayed_payment_pctchange_mean,417.8,2433.6622378647326
f501_AMT_CREDIT_SUM-d-debt-p-AMT_CREDIT_SUM_DEBT-p-AMT_CREDIT_SUM_LIMIT_min,311.2,2427.4574693240224
f505_Active_AMT_CREDIT_SUM_DEBT-p-AMT_CREDIT_SUM_LIMIT_var,286.0,2427.2581590920686
