feature,total
f504_AMT_CREDIT_SUM-d-app_AMT_INCOME_TOTAL_min,0.0101592122298794
f304_notdelay_DAYS_ENTRY_PAYMENT-m-app_DAYS_LAST_PHONE_CHANGE_std-d-mean,0.01014990021983871
f330_delay_AMT_INSTALMENT_min,0.01014681435472119
f505_Active_DAYS_CREDIT-d-app_DAYS_ID_PUBLISH_mean,0.01014363510004617
f310_notdelay_DAYS_ENTRY_PAYMENT-m-app_DAYS_ID_PUBLISH_std-d-mean,0.010142371027233546
f330_notdelay_AMT_PAYMENT-d-AMT_ANNUITY_min,0.010136009250025177
f302_days_weighted_delay_mean,0.010132741929835784
f312_days_delayed_payment_diff_sum,0.010128778099785154
f305_notdelay_con_AMT_PAYMENT-d-app_AMT_CREDIT_max-d-min,0.010128224662860359
f501_DAYS_CREDIT_ENDDATE-m-app_DAYS_BIRTH_min,0.01012772021658205
f330_delay_DAYS_ENTRY_PAYMENT-m-app_DAYS_EMPLOYED_std-d-mean,0.010127660561581394
f310_NUM_INSTALMENT_ratio_std,0.01012391125891464
f505_Active_AMT_CREDIT_SUM_OVERDUE-d-app_AMT_INCOME_TOTAL_diff_std,0.010117772875566814
f330_delay_AMT_PAYMENT-d-app_AMT_INCOME_TOTAL_min,0.01011690984344819
f505_Closed_DAYS_CREDIT-d-app_DAYS_BIRTH_max,0.010116905486228971
f501_DAYS_CREDIT_ENDDATE-m-DAYS_CREDIT_max-d-min,0.010110174560091304
f301_delay_NUM_INSTALMENT_ratio_max-d-min,0.01010448614641606
f311_AMT_PAYMENT-d-AMT_ANNUITY_diff_diff_mean,0.010103928086528269
f505_Closed_DAYS_CREDIT_ENDDATE-d-app_DAYS_EMPLOYED_sum,0.010101542945337532
f101_approved_AMT_GOODS_PRICE-d-AMT_CREDIT_pctchange_std-d-mean,0.010097132598367623
f310_NUM_INSTALMENT_ratio_mean,0.010096903672496032
f101_completed_AMT_DOWN_PAYMENT_std,0.010092254987233816
f308_cons_DBD_pctchange_mean,0.010090910342603236
f101_completed_nejumi_max,0.010090578146637705
f330_AMT_PAYMENT-d-app_AMT_GOODS_PRICE_min,0.010089981903691234
f505_Active_AMT_CREDIT_SUM_DEBT-d-AMT_CREDIT_SUM_diff_min,0.010089543417931644
f304_AMT_PAYMENT-d-app_AMT_INCOME_TOTAL_mean,0.010089378931380451
f105_prevapp_future_payment_max-d-credit,0.010089072818422156
f505_Active_DAYS_CREDIT-d-app_DAYS_EMPLOYED_std-d-mean,0.01008121021461908
f501_DAYS_CREDIT-d-app_DAYS_LAST_PHONE_CHANGE_max,0.010078396925404095
f505_Active_AMT_CREDIT_SUM_DEBT-d-AMT_CREDIT_SUM_diff_max-d-min,0.01007342495660474
f105_past_payment_12m_min,0.010068750153873023
f103_nyg-middle_DAYS_FIRST_DUE-d-app_DAYS_BIRTH_min,0.010063908146549734
f332_notdelay_DAYS_ENTRY_PAYMENT-m-app_DAYS_LAST_PHONE_CHANGE_min,0.010063616754513371
f503_DAYS_CREDIT_UPDATE_pctchange_mean,0.010062182156509204
f309_notdelay_AMT_PAYMENT-d-app_AMT_INCOME_TOTAL_mean,0.0100613224437834
f101_nyg-low_normal_AMT_CREDIT-d-total_debt_min,0.010057180537385949
f505_Active_DAYS_CREDIT_ENDDATE-d-app_DAYS_REGISTRATION_max,0.010056625763816432
f505_Active_DAYS_CREDIT_UPDATE_pctchange_max-d-min,0.010054819032734336
f101_completed_AMT_ANNUITY-d-app_AMT_INCOME_TOTAL_mean,0.010053270793697937
f105_past_payment_11m_min,0.010052938580058977
f505_Active_DAYS_CREDIT_ENDDATE-d-app_DAYS_ID_PUBLISH_mean,0.01004905202217858
f505_Active_DAYS_CREDIT_ENDDATE-d-app_DAYS_LAST_PHONE_CHANGE_sum,0.010047899402069876
f203_CNT_INSTALMENT_FUTURE-d-CNT_INSTALMENT_std,0.010035711388800005
f302_AMT_PAYMENT-d-AMT_ANNUITY_mean,0.010028188064933741
f305_notdelay_con_DAYS_ENTRY_PAYMENT-m-app_DAYS_BIRTH_std-d-mean,0.010021838724435113
f101_approved_AMT_DOWN_PAYMENT_mean,0.010018949047194449
f308_cons_AMT_INSTALMENT_pctchange_max,0.010017919526928985
f311_AMT_PAYMENT-d-AMT_ANNUITY_var,0.0100157675713515
f101_nyg-high_NAME_TYPE_SUITE_Unaccompanied_mean,0.010011422361994572
f101_approved_DAYS_LAST_DUE_1ST_VERSION-d-app_DAYS_BIRTH_mean,0.01001013378919092
f101_approved_RATE_DOWN_PAYMENT_mean,0.010009460760286129
f301_AMT_PAYMENT-d-app_AMT_ANNUITY_min,0.010008553806854758
f505_Closed_DAYS_ENDDATE_FACT-m-DAYS_CREDIT_sum,0.010008091636091846
f314_days_delayed_payment_sum,0.01000517455429412
f501_DAYS_CREDIT_ENDDATE-m-app_DAYS_REGISTRATION_mean,0.01000492870732052
f501_DAYS_CREDIT_ENDDATE-d-app_DAYS_REGISTRATION_sum,0.0100019762111409
f505_Active_AMT_CREDIT_SUM-d-app_AMT_ANNUITY_min,0.0100007139252526
f505_Active_DAYS_CREDIT_ENDDATE-m-app_DAYS_LAST_PHONE_CHANGE_mean,0.009996621378418646
f505_Closed_AMT_CREDIT_SUM-d-app_AMT_INCOME_TOTAL_std,0.009992120432734114
f505_Closed_DAYS_CREDIT-d-app_DAYS_BIRTH_mean,0.009991245222909374
f301_delay_AMT_PAYMENT_sum,0.009987407872771557
f510_DAYS_ENDDATE_FACT-m-app_DAYS_REGISTRATION,0.009986581831193973
f303_DAYS_ENTRY_PAYMENT-m-app_DAYS_ID_PUBLISH_std-d-mean,0.009985299188144158
f501_DAYS_ENDDATE_FACT-d-app_DAYS_LAST_PHONE_CHANGE_std,0.009983351340707549
f505_Closed_DAYS_CREDIT-d-app_DAYS_LAST_PHONE_CHANGE_sum,0.009980366563858482
f305_con_DAYS_ENTRY_PAYMENT-m-app_DAYS_LAST_PHONE_CHANGE_max-d-min,0.009976201882828445
f101_completed_AMT_ANNUITY-m-app_AMT_ANNUITY-d-app_AMT_INCOME_TOTAL_mean,0.009971865735415844
f308_cons_days_weighted_delay_diff_max,0.009963058520553387
f501_DAYS_CREDIT-d-app_DAYS_LAST_PHONE_CHANGE_std,0.009959535732835985
f101_completed_DAYS_LAST_DUE_1ST_VERSION-d-app_DAYS_LAST_PHONE_CHANGE_min,0.009957300951403049
f101_nyg-high_AMT_GOODS_PRICE-d-AMT_CREDIT_pctchange_max,0.009956007333914793
f313_AMT_PAYMENT-d-AMT_ANNUITY_mean,0.009952906300851772
f505_Active_DAYS_CREDIT_ENDDATE-m-app_DAYS_BIRTH_max,0.009949681925921137
f305_notdelay_con_AMT_INSTALMENT_max-d-min,0.009947866513836086
f101_approved_DAYS_LAST_DUE_1ST_VERSION-d-app_DAYS_LAST_PHONE_CHANGE_min,0.009944498424859515
f101_completed_AMT_CREDIT-m-app_AMT_ANNUITY-d-app_AMT_INCOME_TOTAL_std-d-mean,0.009937623799939763
f301_delay_days_weighted_delay_sum,0.00993544375324866
f401_AMT_DRAWINGS_ATM_CURRENT_diff_pctchange_std,0.009934887918315144
f305_notdelay_con_AMT_PAYMENT-d-app_AMT_ANNUITY_min,0.009931239593467658
f302_notdelay_NUM_INSTALMENT_ratio_max-m-min,0.009930344824041405
f506_DAYS_CREDIT-d-app_DAYS_REGISTRATION_min,0.009929752265954762
f501_DAYS_CREDIT_ENDDATE-m-app_DAYS_LAST_PHONE_CHANGE_max,0.00991753068858327
f101_refused_AMT_CREDIT-m-app_AMT_ANNUITY-d-app_AMT_INCOME_TOTAL_std-d-mean,0.009915944635539943
f101_approved_AMT_ANNUITY-m-app_AMT_ANNUITY-d-app_AMT_INCOME_TOTAL_max-d-min,0.009912594424784708
f503_DAYS_CREDIT-d-app_DAYS_LAST_PHONE_CHANGE_sum,0.009912152645056524
f312_AMT_PAYMENT-m-AMT_ANNUITY_min,0.009910653984316243
f501_AMT_CREDIT_SUM-d-app_AMT_CREDIT_min,0.009907800640839471
f101_completed_DAYS_LAST_DUE-d-app_DAYS_BIRTH_std-d-mean,0.009903888114507773
f109_past_payment_10m,0.009901946977258292
f101_approved_AMT_GOODS_PRICE-d-AMT_CREDIT_pctchange_max-d-min,0.009899341105715144
f301_AMT_PAYMENT-d-app_AMT_GOODS_PRICE_min,0.009895795815606682
f001_DAYS_EMPLOYED-m-DAYS_BIRTH-d-DAYS_REGISTRATION-m-DAYS_EMPLOYED,0.009893737832040787
f501_DAYS_CREDIT-d-app_DAYS_ID_PUBLISH_std,0.00988878235606817
f503_AMT_CREDIT_SUM-m-AMT_CREDIT_SUM_DEBT_max,0.009882810532131598
f101_refused_AMT_ANNUITY-d-app_AMT_INCOME_TOTAL_min,0.009879814346287956
f101_approved_AMT_ANNUITY-d-app_AMT_ANNUITY_std-d-mean,0.009877053480439095
f108_AMT_ANNUITY-m-app_AMT_CREDIT,0.009873824745223076
f101_approved_DAYS_LAST_DUE_1ST_VERSION-d-app_DAYS_BIRTH_std-d-mean,0.009871034994507135
f303_AMT_PAYMENT-d-app_AMT_ANNUITY_max,0.009867175793117574
f503_DAYS_CREDIT_ENDDATE-m-app_DAYS_LAST_PHONE_CHANGE_mean,0.009866738947257668
f314_AMT_PAYMENT-d-app_AMT_INCOME_TOTAL_diff_mean,0.009865537284486798
f501_AMT_CREDIT_SUM-m-AMT_CREDIT_SUM_DEBT_pctchange_min,0.009862943508369828
f303_notdelay_AMT_PAYMENT-d-app_AMT_INCOME_TOTAL_min,0.00986086375184428
f505_Active_AMT_CREDIT_SUM_DEBT-d-app_AMT_INCOME_TOTAL_diff_mean,0.009850016629112229
f103_nyg-high_DAYS_TERMINATION-m-app_DAYS_EMPLOYED_min,0.009848462194579924
f330_DBD_mean,0.00984449618577186
f505_Active_DAYS_CREDIT_ENDDATE_min,0.009844334899081859
f501_AMT_CREDIT_SUM_DEBT-d-app_AMT_INCOME_TOTAL_diff_max,0.009839836897379228
f101_approved_AMT_ANNUITY-m-app_AMT_ANNUITY-d-app_AMT_INCOME_TOTAL_pctchange_max-d-min,0.009834801684188009
f501_DAYS_CREDIT_UPDATE_diff_min,0.00982760646067308
f505_Closed_DAYS_CREDIT_ENDDATE-m-app_DAYS_BIRTH_std-d-mean,0.00982751087094225
f501_AMT_CREDIT_SUM-d-app_AMT_GOODS_PRICE_mean,0.009824083340871722
f503_DAYS_CREDIT_UPDATE_diff_mean,0.00982278027050706
f101_nyg-high_RATE_DOWN_PAYMENT_max,0.009817912967894457
f104_completed_AMT_ANNUITY-d-app_AMT_INCOME_TOTAL_mean,0.009809215811891626
f505_Closed_DAYS_CREDIT_ENDDATE-m-DAYS_CREDIT_max-d-min,0.009808526176144423
f501_DAYS_CREDIT-m-app_DAYS_REGISTRATION_max-d-min,0.0098073762587097
f505_Active_DAYS_CREDIT-m-app_DAYS_LAST_PHONE_CHANGE_min,0.00980650844757339
f101_approved_DAYS_LAST_DUE_1ST_VERSION-d-app_DAYS_BIRTH_min,0.009802621244125512
f501_DAYS_CREDIT_ENDDATE-d-app_DAYS_LAST_PHONE_CHANGE_min,0.009800380543925376
f305_notdelay_con_DAYS_ENTRY_PAYMENT-m-app_DAYS_LAST_PHONE_CHANGE_max-d-min,0.009797801141491593
f505_Closed_AMT_CREDIT_SUM-d-app_AMT_GOODS_PRICE_mean,0.009796338350083941
f101_completed_DAYS_LAST_DUE_1ST_VERSION-m-app_DAYS_ID_PUBLISH_max-d-min,0.009791346793427469
f101_refused_AMT_CREDIT-m-app_AMT_ANNUITY-d-app_AMT_INCOME_TOTAL_pctchange_mean,0.009791136970398049
f314_days_weighted_delay_mean,0.009790734136009612
f311_AMT_PAYMENT-m-AMT_ANNUITY_pctchange_pctchange_max,0.009785865633428295
f505_Closed_DAYS_CREDIT_ENDDATE-d-app_DAYS_REGISTRATION_mean,0.00978026868622121
f101_approved_AMT_GOODS_PRICE-d-total_debt_std-d-mean,0.009777383402758015
f001_building_score_medi_sum,0.009772193515981476
f313_days_weighted_delay_diff_var,0.0097688476888583
f505_Active_DAYS_CREDIT_UPDATE_min,0.009767260952202634
f101_refused_AMT_CREDIT-d-total_debt_pctchange_max,0.009766803892859359
f505_Closed_DAYS_CREDIT_UPDATE-m-DAYS_CREDIT_ENDDATE_sum,0.009766296779545715
f101_nyg-high_HOUR_APPR_PROCESS_START_max,0.009764256110349642
f302_DAYS_ENTRY_PAYMENT_sum,0.009762869592779444
f505_Active_DAYS_CREDIT-m-app_DAYS_LAST_PHONE_CHANGE_std-d-mean,0.009760011544259685
f305_con_DAYS_ENTRY_PAYMENT-m-app_DAYS_ID_PUBLISH_std-d-mean,0.009755635102626116
f505_Active_DAYS_CREDIT_ENDDATE-m-app_DAYS_EMPLOYED_min,0.009755326734161102
f505_Closed_DAYS_CREDIT_UPDATE_pctchange_max-d-min,0.009747994512970173
f505_Closed_AMT_CREDIT_SUM_max,0.009747228291570842
f312_days_delayed_payment_sum,0.009743071683826508
f302_notdelay_AMT_PAYMENT-d-app_AMT_GOODS_PRICE_max,0.009739241526219394
f507_Active_DAYS_CREDIT-d-app_DAYS_ID_PUBLISH_min,0.00973752305840578
f505_Active_DAYS_CREDIT-d-app_DAYS_EMPLOYED_max,0.009736285518374773
f304_AMT_PAYMENT-d-app_AMT_GOODS_PRICE_max,0.009733577361601232
f302_amt_ratio_max-d-min,0.00973211150573855
f504_DAYS_ENDDATE_FACT-d-app_DAYS_BIRTH_min,0.00972971090059059
f305_notdelay_con_AMT_PAYMENT-d-AMT_ANNUITY_std-d-mean,0.009727580724952284
f301_notdelay_AMT_INSTALMENT_sum,0.009724369351493584
f314_days_delayed_payment_diff_sum,0.009723816337644534
f332_notdelay_AMT_PAYMENT-d-app_AMT_ANNUITY_mean,0.009720403884393805
f109_DAYS_FIRST_DUE-d-app_DAYS_BIRTH,0.009718088864569615
f507_Active_DAYS_CREDIT-m-app_DAYS_BIRTH_min,0.00971798225961347
f504_DAYS_ENDDATE_FACT-m-DAYS_CREDIT_sum,0.009717052463104198
f505_Closed_DAYS_ENDDATE_FACT-d-app_DAYS_EMPLOYED_min,0.009714504017495702
f505_Active_AMT_CREDIT_SUM_DEBT-d-app_AMT_INCOME_TOTAL_mean,0.009708158827775114
f203_CNT_INSTALMENT_FUTURE_pctchange_mean,0.009707817978236756
f332_notdelay_AMT_PAYMENT_mean,0.00970619685730045
f501_DAYS_CREDIT_ENDDATE-d-app_DAYS_LAST_PHONE_CHANGE_max-m-min,0.009703006653015123
f105_past_payment_7m_min,0.009702514178380991
f505_Active_AMT_CREDIT_SUM-d-debt-p-AMT_CREDIT_SUM_DEBT-p-AMT_CREDIT_SUM_LIMIT_max,0.009698169034293241
f505_Closed_DAYS_CREDIT_ENDDATE-m-app_DAYS_LAST_PHONE_CHANGE_max,0.009698146901930185
f101_nyg-high_DAYS_DECISION_max,0.009695965654633187
f503_DAYS_CREDIT-d-app_DAYS_REGISTRATION_std,0.009690375323199094
f106_NAME_YIELD_GROUP-XNA,0.009688895118166016
f501_AMT_CREDIT_SUM-d-app_AMT_GOODS_PRICE_std,0.009688523099732758
f505_Closed_AMT_CREDIT_SUM-d-app_AMT_CREDIT_diff_std,0.009687952753910257
f305_notdelay_con_DAYS_ENTRY_PAYMENT-m-app_DAYS_ID_PUBLISH_max-d-min,0.009682607872984788
f101_nyg-low_normal_AMT_ANNUITY-m-app_AMT_INCOME_TOTAL_mean,0.009680992255974494
f101_approved_DAYS_DECISION_max,0.009677950991514684
f201_CNT_INSTALMENT_FUTURE_pctchange_mean,0.009671924372396805
f301_delay_AMT_INSTALMENT_sum,0.009670212160491685
f108_AMT_ANNUITY-m-app_AMT_GOODS_PRICE-d-app_AMT_INCOME_TOTAL,0.009666985000057571
f101_nyg-low_normal_DAYS_LAST_DUE_1ST_VERSION-d-app_DAYS_BIRTH_min,0.009659857628052387
f101_approved_AMT_ANNUITY-d-app_AMT_ANNUITY_pctchange_std,0.009650074106595286
f501_AMT_CREDIT_SUM-d-app_AMT_CREDIT_std,0.00964709964304197
f502_AMT_CREDIT_SUM-d-app_AMT_ANNUITY_diff_min,0.009644050725325549
f102_refused_DAYS_DECISION_max,0.009643371180317759
f101_nyg-low_normal_AMT_APPLICATION-d-app_AMT_ANNUITY_min,0.009643277561266985
f501_DAYS_ENDDATE_FACT-m-app_DAYS_LAST_PHONE_CHANGE_std-d-mean,0.00964302545939268
f503_DAYS_CREDIT_ENDDATE-d-app_DAYS_EMPLOYED_min,0.009638837562880288
f505_Active_AMT_CREDIT_SUM_DEBT-d-app_AMT_GOODS_PRICE_diff_std,0.009638430225271966
f303_AMT_PAYMENT-d-app_AMT_ANNUITY_max-d-min,0.009632846243873831
f101_approved_AMT_GOODS_PRICE-m-app_AMT_INCOME_TOTAL_std-d-mean,0.009631877050410072
f101_nyg-high_AMT_DOWN_PAYMENT_min,0.009624863804443095
f302_AMT_INSTALMENT_min,0.009622176304281535
f502_AMT_CREDIT_SUM-d-app_AMT_ANNUITY_pctchange_max,0.009622158929398146
f109_past_payment_6m,0.009620940520526977
f101_approved_AMT_CREDIT-m-app_AMT_INCOME_TOTAL_pctchange_max-d-min,0.009618277581814744
f101_nyg-high_nejumi_max,0.009615616560015852
f501_DAYS_CREDIT_ENDDATE-m-app_DAYS_ID_PUBLISH_min,0.009612513652773654
f312_days_weighted_delay_mean,0.009612260862310415
f101_approved_DAYS_LAST_DUE_1ST_VERSION-m-app_DAYS_LAST_PHONE_CHANGE_mean,0.009611583106312088
f401_AMT_DRAWINGS_CURRENT-d-AMT_CREDIT_LIMIT_ACTUAL_diff_std-d-mean,0.009611246135877698
f312_amt_ratio_pctchange_var,0.00960060179479981
f101_approved_AMT_APPLICATION-m-app_AMT_INCOME_TOTAL_pctchange_min,0.009599585515326182
f101_completed_AMT_APPLICATION-m-app_AMT_INCOME_TOTAL_std-d-mean,0.009597385934239904
f301_notdelay_DAYS_ENTRY_PAYMENT-m-app_DAYS_ID_PUBLISH_std-d-mean,0.009593282788978535
f102_active_AMT_CREDIT-d-total_debt_max,0.0095910576950149
f101_approved_DAYS_LAST_DUE-d-app_DAYS_EMPLOYED_min,0.009587211970213848
f101_nyg-middle_AMT_ANNUITY-d-app_AMT_INCOME_TOTAL_mean,0.009583334904731605
f101_completed_DAYS_LAST_DUE_1ST_VERSION-d-app_DAYS_REGISTRATION_min,0.00957382948373564
f303_DAYS_ENTRY_PAYMENT-m-app_DAYS_LAST_PHONE_CHANGE_max-d-min,0.009572559632847904
f401_AMT_INST_MIN_REGULARITY_pctchange_std-d-mean,0.00957048376920232
f312_days_weighted_delay_pctchange_min,0.00956770408258804
f505_Closed_AMT_CREDIT_SUM-d-app_AMT_GOODS_PRICE_diff_min,0.009563082546533852
f314_amt_ratio_pctchange_var,0.009562576043251222
f501_DAYS_CREDIT-m-app_DAYS_LAST_PHONE_CHANGE_mean,0.009561565748246686
f101_approved_AMT_ANNUITY-m-app_AMT_ANNUITY-d-app_AMT_INCOME_TOTAL_min,0.009561272837600313
f332_AMT_PAYMENT-d-app_AMT_ANNUITY_std-d-mean,0.0095604385279239
f314_AMT_PAYMENT-d-app_AMT_INCOME_TOTAL_min,0.009558938468681829
f305_notdelay_con_AMT_INSTALMENT_mean,0.009558901491466605
f001_DAYS_EMPLOYED,0.009557310768534806
f105_cnt_paid-d-unpaid_sum,0.009556388010847629
f305_notdelay_con_days_weighted_delay_max-d-min,0.009553942203450044
f505_Active_AMT_CREDIT_SUM-m-AMT_CREDIT_SUM_DEBT_std,0.009550057860916249
f302_DAYS_ENTRY_PAYMENT-m-app_DAYS_ID_PUBLISH_std-d-mean,0.009548967610388105
f501_DAYS_ENDDATE_FACT-m-DAYS_CREDIT_ENDDATE_max,0.009543317957536577
f309_notdelay_AMT_PAYMENT_mean,0.009541613639019229
f314_AMT_PAYMENT_max,0.009534563066767192
f509_AMT_CREDIT_MAX_OVERDUE_diff,0.00953253775710567
f501_DAYS_CREDIT_UPDATE_pctchange_min,0.00952939580520655
f101_nyg-low_normal_nejumi_mean,0.009529166657433356
f305_delay_cas_amt_delta_std-d-mean,0.009528312568400856
f331_AMT_PAYMENT-d-app_AMT_GOODS_PRICE_min,0.009526713082908957
f501_DAYS_CREDIT-d-app_DAYS_ID_PUBLISH_mean,0.009519728612832404
f001_DAYS_LAST_PHONE_CHANGE-m-DAYS_REGISTRATION-d-DAYS_LAST_PHONE_CHANGE-m-DAYS_ID_PUBLISH,0.00951968840522788
f101_approved_amt_paid_min,0.009513939176188308
f331_notdelay_AMT_INSTALMENT_max-d-min,0.009509967038152746
f109_AMT_ANNUITY-m-app_AMT_INCOME_TOTAL,0.009507643333131949
f501_DAYS_CREDIT_ENDDATE-d-app_DAYS_EMPLOYED_sum,0.009505324598696985
f104_completed_AMT_ANNUITY-d-app_AMT_INCOME_TOTAL_max,0.00949784169973069
f101_approved_DAYS_FIRST_DUE-d-app_DAYS_LAST_PHONE_CHANGE_std-d-mean,0.00949712973657424
f501_AMT_CREDIT_SUM-m-AMT_CREDIT_SUM_DEBT_diff_std,0.009497078373473472
f505_Closed_DAYS_CREDIT_ENDDATE-m-app_DAYS_ID_PUBLISH_mean,0.009493148147257376
f311_AMT_PAYMENT-m-AMT_ANNUITY_pctchange_pctchange_var,0.009488026213546923
f305_cas_DAYS_ENTRY_PAYMENT-m-app_DAYS_REGISTRATION_max-d-min,0.009484797629663172
f001_DAYS_EMPLOYED-m-DAYS_BIRTH-d-DAYS_LAST_PHONE_CHANGE-m-DAYS_BIRTH,0.009481076636607395
f505_Closed_DAYS_CREDIT-m-app_DAYS_BIRTH_std,0.009480899378934076
f205_CNT_INSTALMENT_FUTURE_pctchange_max-d-min,0.009474258108541056
f101_approved_AMT_GOODS_PRICE-d-total_debt_std,0.009473005897504713
f510_DAYS_ENDDATE_FACT-d-app_DAYS_EMPLOYED,0.009470056261659707
f308_cons_AMT_PAYMENT-d-app_AMT_INCOME_TOTAL_diff_var,0.009463917427290977
f330_notdelay_days_weighted_delay_max-m-min,0.009459048469874337
f303_notdelay_DAYS_ENTRY_PAYMENT-m-app_DAYS_BIRTH_std,0.00945741799044044
f501_DAYS_ENDDATE_FACT-m-DAYS_CREDIT_ENDDATE_sum,0.009452092400956156
f313_days_delayed_payment_diff_max,0.009444069681352862
f502_DAYS_CREDIT-d-app_DAYS_REGISTRATION_sum,0.00944104967074458
f101_completed_DAYS_FIRST_DUE-d-app_DAYS_ID_PUBLISH_min,0.009439777484935595
f314_AMT_PAYMENT-m-AMT_ANNUITY_diff_var,0.009437812607251038
f505_Active_AMT_CREDIT_SUM-d-debt-p-AMT_CREDIT_SUM_DEBT-p-AMT_CREDIT_SUM_LIMIT_sum,0.00943655025665125
f303_amt_delta_std-d-mean,0.009434033958872092
f305_notdelay_con_DAYS_ENTRY_PAYMENT-m-app_DAYS_EMPLOYED_std-d-mean,0.009433479742703584
f505_Closed_AMT_CREDIT_SUM_min,0.009432266758674488
f501_DAYS_CREDIT_UPDATE_mean,0.009429177480731118
f313_days_delayed_payment_diff_sum,0.009425012632186985
f101_approved_DAYS_FIRST_DUE-d-app_DAYS_ID_PUBLISH_min,0.0094248931978778
f303_DAYS_ENTRY_PAYMENT-m-app_DAYS_LAST_PHONE_CHANGE_min,0.009423010629255052
f109_AMT_ANNUITY-d-app_AMT_CREDIT,0.009419322308829924
f330_NUM_INSTALMENT_ratio_mean,0.0094172624205421
f505_Closed_AMT_CREDIT_SUM-d-app_AMT_ANNUITY_pctchange_max-d-min,0.009415669013341491
f505_Active_DAYS_CREDIT-d-app_DAYS_REGISTRATION_mean,0.00940399507471867
f505_Active_AMT_CREDIT_SUM-d-app_AMT_INCOME_TOTAL_std,0.00940236039950028
f101_approved_AMT_GOODS_PRICE-d-AMT_CREDIT_pctchange_min,0.009402231348504323
f310_notdelay_DAYS_ENTRY_PAYMENT-m-app_DAYS_REGISTRATION_std-d-mean,0.009399557239656235
f108_nejumi_diff,0.009397180390501357
f330_NUM_INSTALMENT_ratio_std-d-mean,0.009385947277275142
f001_LANDAREA_AVG,0.009377859834322952
f310_DAYS_ENTRY_PAYMENT_max,0.00937398261167348
f001_AMT_GOODS_PRICE-d-CNT_CHILDREN,0.009360156608237656
f305_con_DAYS_ENTRY_PAYMENT-m-app_DAYS_BIRTH_std-d-mean,0.0093594315104356
f101_approved_AMT_GOODS_PRICE-d-AMT_CREDIT_diff_max,0.009355453613909142
f310_notdelay_DAYS_ENTRY_PAYMENT-m-app_DAYS_ID_PUBLISH_std,0.009354735371329512
f505_Closed_DAYS_CREDIT-m-app_DAYS_LAST_PHONE_CHANGE_sum,0.009354312650580949
f505_Active_DAYS_CREDIT_UPDATE_pctchange_min,0.009353875660950941
f505_Active_DAYS_CREDIT-d-app_DAYS_ID_PUBLISH_std,0.009353636719928182
f501_AMT_CREDIT_SUM-d-app_AMT_GOODS_PRICE_diff_mean,0.00935277571199435
f330_notdelay_AMT_PAYMENT_min,0.009352746526672137
f301_delay_AMT_PAYMENT-d-app_AMT_INCOME_TOTAL_min,0.00935237973881126
f101_nyg-middle_AMT_GOODS_PRICE-d-total_debt_min,0.009349172817747893
f301_notdelay_DAYS_ENTRY_PAYMENT_max,0.009348922682473124
f501_AMT_CREDIT_SUM-m-AMT_CREDIT_SUM_DEBT_pctchange_std,0.009348137176665154
f505_Active_AMT_CREDIT_SUM_DEBT-p-AMT_CREDIT_SUM_LIMIT_diff_max,0.009345755017211832
f308_cons_AMT_INSTALMENT_diff_min,0.009339344019145436
f505_Active_AMT_CREDIT_SUM-d-app_AMT_CREDIT_diff_mean,0.009339125211217523
f303_notdelay_AMT_PAYMENT-d-AMT_ANNUITY_mean,0.009336687006008893
f101_refused_AMT_CREDIT-m-app_AMT_GOODS_PRICE-d-app_AMT_INCOME_TOTAL_pctchange_mean,0.009336634856076385
f503_DAYS_CREDIT_ENDDATE-d-app_DAYS_ID_PUBLISH_max,0.009335821855296609
f101_nyg-high_AMT_CREDIT-m-app_AMT_ANNUITY-d-app_AMT_INCOME_TOTAL_max-d-min,0.009331283255584804
f310_delay_DPD_mean,0.009330032200378636
f001_DAYS_LAST_PHONE_CHANGE-m-DAYS_EMPLOYED,0.00932284289158995
f505_Active_AMT_CREDIT_SUM_DEBT-p-AMT_CREDIT_SUM_LIMIT_std-d-mean,0.009316872590433655
f101_approved_AMT_GOODS_PRICE-d-AMT_CREDIT_diff_std-d-mean,0.009316632410128513
f101_completed_AMT_APPLICATION-m-app_AMT_ANNUITY_mean,0.009316296516000229
f507_Active_DAYS_CREDIT-m-app_DAYS_REGISTRATION_sum,0.009315886591925232
f109_AMT_CREDIT-d-app_AMT_INCOME_TOTAL,0.009312917565088969
f101_completed_AMT_ANNUITY-d-app_AMT_ANNUITY_pctchange_mean,0.009312048873645631
f505_Active_AMT_CREDIT_SUM_DEBT-d-app_AMT_INCOME_TOTAL_sum,0.00931136433672807
f101_completed_DAYS_FIRST_DUE-d-app_DAYS_BIRTH_mean,0.009305825607408242
f305_delay_con_AMT_PAYMENT-d-app_AMT_INCOME_TOTAL_max,0.009305718959335098
f505_Closed_DAYS_CREDIT-m-app_DAYS_REGISTRATION_std-d-mean,0.009301020578519302
f505_Active_DAYS_CREDIT-m-app_DAYS_ID_PUBLISH_min,0.009299543997110514
f332_AMT_PAYMENT-d-app_AMT_ANNUITY_max,0.009297139202466595
f330_delay_AMT_PAYMENT-d-app_AMT_GOODS_PRICE_max,0.009289317831987718
f301_notdelay_DAYS_ENTRY_PAYMENT_mean,0.009287920334799922
f314_days_weighted_delay_diff_min,0.009287471177292284
f101_approved_DAYS_FIRST_DUE-d-app_DAYS_LAST_PHONE_CHANGE_min,0.009284660299847682
