feature,split,gain
f105_amt_paid-d-unpaid_mean,18,371.89400339126587
f201_CNT_INSTALMENT_FUTURE-d-CNT_INSTALMENT_var,32,371.86686062812805
f701_all_credit-prevact_min,27,370.97620379924774
f302_notdelay_NUM_INSTALMENT_ratio_var,28,370.15299820899963
f505_Closed_DAYS_CREDIT_UPDATE_diff_max,31,369.72830057144165
f501_DAYS_CREDIT-d-app_DAYS_REGISTRATION_var,42,369.52818775177
f309_delay_AMT_PAYMENT-d-app_AMT_INCOME_TOTAL_mean,20,369.20918321609497
f501_DAYS_CREDIT_UPDATE_max,33,369.180370926857
f101_completed_RATE_DOWN_PAYMENT_var,30,368.9513602256775
f505_Closed_DAYS_ENDDATE_FACT-d-app_DAYS_EMPLOYED_sum,33,367.9657413959503
f301_delay_DAYS_ENTRY_PAYMENT_mean,25,367.70676946640015
f501_DAYS_CREDIT-m-app_DAYS_BIRTH_min,19,367.20862865448
f501_AMT_CREDIT_SUM_DEBT-d-app_AMT_INCOME_TOTAL_diff_mean,23,366.3849778175354
f501_DAYS_CREDIT_ENDDATE-m-app_DAYS_BIRTH_mean,28,366.37850803136826
f505_Active_AMT_CREDIT_SUM_min,28,365.41208028793335
f501_DAYS_ENDDATE_FACT-m-app_DAYS_BIRTH_var,37,365.15664088726044
f501_AMT_CREDIT_SUM-m-AMT_CREDIT_SUM_DEBT_pctchange_mean,30,364.9896113872528
f504_AMT_CREDIT_SUM-d-app_AMT_INCOME_TOTAL_min,35,364.645122051239
f108_DAYS_TERMINATION-m-app_DAYS_BIRTH,30,363.54965019226074
f301_delay_DAYS_ENTRY_PAYMENT-m-app_DAYS_BIRTH_min,14,360.8660490512848
f101_completed_AMT_DOWN_PAYMENT_max,29,360.5027074813843
f101_completed_AMT_APPLICATION-m-app_AMT_ANNUITY_max,16,359.48453521728516
f505_Active_DAYS_CREDIT-d-app_DAYS_LAST_PHONE_CHANGE_mean,31,359.30183005332947
f310_notdelay_AMT_PAYMENT-d-app_AMT_INCOME_TOTAL_mean,20,358.54439306259155
