feature,weight,gain,cover,total
f101_approved_AMT_CREDIT-d-total_debt_pctchange_max-d-min,0.0012414649286157666,0.060018835206649364,0.0022075856773454165,0.06346788581261055
f101_nyg-low_normal_AMT_APPLICATION-m-app_AMT_GOODS_PRICE-d-app_AMT_INCOME_TOTAL_min,0.0012414649286157666,0.05780869784465619,0.004412528890589415,0.06346269166386137
f505_Active_DAYS_CREDIT_ENDDATE-d-app_DAYS_ID_PUBLISH_max-m-min,0.00186219739292365,0.05836959685651597,0.003230560969787259,0.06346235521922688
f102_refused_AMT_GOODS_PRICE-m-app_AMT_INCOME_TOTAL_min,0.0006207324643078833,0.058804363529043696,0.004034431846923751,0.06345952784027534
f308_cons_days_weighted_delay_diff_max,0.0031036623215394167,0.058050575471755704,0.002300309368315465,0.06345454716161059
f504_AMT_CREDIT_SUM-d-app_AMT_CREDIT_max-m-min,0.0012414649286157666,0.059589665897394686,0.002620975331731158,0.0634521061577416
f101_refused_AMT_CREDIT-m-app_AMT_GOODS_PRICE-d-app_AMT_INCOME_TOTAL_min,0.0006207324643078833,0.05583820979217978,0.006990534742079529,0.06344947699856719
f301_DAYS_ENTRY_PAYMENT-m-app_DAYS_ID_PUBLISH_min,0.0012414649286157666,0.0538064138182025,0.008394352947420369,0.06344223169423864
f101_approved_AMT_GOODS_PRICE-d-AMT_CREDIT_pctchange_mean,0.002482929857231533,0.057976557012999655,0.0029761472150620647,0.06343563408529325
f110_approved_approved_DAYS_FIRST_DUE-m-app_DAYS_BIRTH_max_max,0.002482929857231533,0.057655253013771335,0.003290695114139518,0.06342887798514238
f503_DAYS_CREDIT_UPDATE_pctchange_max,0.0031036623215394167,0.05675295287324058,0.0035710775841218886,0.0634276927789019
f505_Closed_DAYS_CREDIT_ENDDATE-d-app_DAYS_LAST_PHONE_CHANGE_max-d-min,0.002482929857231533,0.050906518537218594,0.010035144581108244,0.06342459297555837
f101_active_AMT_CREDIT-m-app_AMT_GOODS_PRICE_pctchange_max,0.0006207324643078833,0.060030223029074646,0.002769530466648896,0.06342048596003143
f505_Active_AMT_CREDIT_SUM_DEBT-d-app_AMT_CREDIT_std-d-mean,0.0012414649286157666,0.058344955276188507,0.0038308865108915113,0.06341730671569579
f505_Active_DAYS_CREDIT_ENDDATE-d-app_DAYS_ID_PUBLISH_std,0.0012414649286157666,0.05762869848296779,0.0045435856266103055,0.06341374903819386
f314_AMT_PAYMENT-d-app_AMT_CREDIT_var,0.0012414649286157666,0.04658446535788157,0.015575905710794759,0.0634018359972921
f508_Active_AMT_CREDIT_SUM-d-debt-p-AMT_CREDIT_SUM_DEBT-p-AMT_CREDIT_SUM_LIMIT_min,0.0012414649286157666,0.054769216018170364,0.007374595335608292,0.06338527628239442
f502_DAYS_CREDIT-d-app_DAYS_REGISTRATION_max,0.00186219739292365,0.05771064813774735,0.0038027603161433663,0.06337560584681437
f106_CHANNEL_TYPE-Credit-and-cash-offices,0.002482929857231533,0.0555377595133833,0.005350912275304367,0.06337160164591919
f401_AMT_BALANCE-d-app_AMT_ANNUITY_pctchange_pctchange_std-d-mean,0.00186219739292365,0.05793880315956791,0.003558154402955357,0.06335915495544692
f110_completed_completed_total_debt_pctchange_mean_max,0.0012414649286157666,0.05914978317110128,0.00296627239417122,0.06335752049388826
f101_nyg-high_DAYS_LAST_DUE_1ST_VERSION-d-app_DAYS_REGISTRATION_max,0.0006207324643078833,0.06036526351583137,0.002362992225606664,0.06334898820574592
f101_approved_AMT_ANNUITY-m-app_AMT_ANNUITY-d-app_AMT_INCOME_TOTAL_pctchange_std-d-mean,0.00186219739292365,0.056444647819616375,0.005032862363195411,0.06333970757573544
f507_Active_DAYS_CREDIT-m-app_DAYS_BIRTH_mean,0.0012414649286157666,0.05988856969695755,0.002197342300695205,0.06332737692626852
f310_notdelay_AMT_PAYMENT-d-app_AMT_ANNUITY_max-d-min,0.0006207324643078833,0.056321692383555826,0.0063777057431237275,0.06332013059098744
f102_approved_AMT_GOODS_PRICE_min,0.0012414649286157666,0.05881475436759198,0.0032527246871845716,0.06330894398339232
f302_DAYS_ENTRY_PAYMENT-m-app_DAYS_LAST_PHONE_CHANGE_max-d-min,0.002482929857231533,0.05910580863635944,0.0017116252968751083,0.06330036379046608
f401_CNT_DRAWINGS_CURRENT_diff_pctchange_std-d-mean,0.0006207324643078833,0.06102067879084635,0.0016537252499344143,0.06329513650508864
f101_nyg-middle_AMT_CREDIT-d-app_AMT_CREDIT_pctchange_mean,0.0012414649286157666,0.0595292206024253,0.002502678296788034,0.0632733638278291
f308_cas_AMT_PAYMENT-d-AMT_ANNUITY_diff_min,0.0012414649286157666,0.059767158195331314,0.0022324758047302822,0.06324109892867737
f101_active_AMT_CREDIT-d-total_debt_diff_mean,0.0006207324643078833,0.060597178797554115,0.0020207790209934543,0.06323869028285545
f110_approved_approved_DAYS_LAST_DUE_1ST_VERSION-m-app_DAYS_REGISTRATION_max_max,0.0006207324643078833,0.06039013714962519,0.0022253774021180274,0.0632362470160511
f106_NAME_YIELD_GROUP-middle,0.0006207324643078833,0.06109926071597959,0.001498474431133693,0.06321846761142116
f103_completed_DAYS_TERMINATION-m-app_DAYS_LAST_PHONE_CHANGE_max,0.00186219739292365,0.05036091145263446,0.01098689540478725,0.06321000425034536
f102_approved_AMT_ANNUITY-d-app_AMT_GOODS_PRICE_min,0.0037243947858473,0.056068403755542444,0.0034131427341778397,0.06320594127556758
f101_nyg-middle_CHANNEL_TYPE_Credit-and-cash-offices_mean,0.0006207324643078833,0.06057748043950438,0.0020057902600274157,0.06320400316383967
f505_Active_DAYS_CREDIT_UPDATE_min,0.0037243947858473,0.056185127152699216,0.0032910885381399976,0.06320061047668651
f101_approved_DAYS_DECISION_min,0.0006207324643078833,0.055603973975793655,0.006965708812538161,0.0631904152526397
f305_con_DAYS_ENTRY_PAYMENT-m-app_DAYS_BIRTH_std,0.004345127250155183,0.05343114546451939,0.005387533452544687,0.06316380616721926
f103_approved_AMT_CREDIT-m-app_AMT_GOODS_PRICE_mean,0.00186219739292365,0.059061786160016054,0.0022390960707285683,0.06316307962366827
f101_approved_AMT_GOODS_PRICE-m-app_AMT_INCOME_TOTAL_pctchange_std-d-mean,0.0037243947858473,0.05603429442064639,0.00339797945156962,0.06315666865806331
f101_refused_total_debt_diff_min,0.00186219739292365,0.04983939474753563,0.01144320015386861,0.06314479229432789
f101_nyg-middle_AMT_ANNUITY-d-app_AMT_ANNUITY_diff_max,0.0006207324643078833,0.0596930118755182,0.0028218912742681694,0.06313563561409424
f102_approved_AMT_ANNUITY-d-app_AMT_ANNUITY_pctchange_max-d-min,0.0006207324643078833,0.059236542966569966,0.0032766024150871465,0.063133877845965
f505_Closed_DAYS_CREDIT_UPDATE-m-DAYS_CREDIT_std,0.0012414649286157666,0.05950415298643697,0.002372352971096071,0.0631179708861488
f108_amt_unpaid,0.0006207324643078833,0.0590063145040548,0.003490910866987131,0.06311795783534982
f101_approved_CHANNEL_TYPE_Country-wide_mean,0.0006207324643078833,0.060100056619101026,0.0023939280230915842,0.06311471710650049
f109_past_payment_9m,0.0037243947858473,0.05581531351444216,0.0035686291930969193,0.06310833749338639
f503_DAYS_CREDIT_ENDDATE-m-app_DAYS_BIRTH_sum,0.002482929857231533,0.053848844623302576,0.006764040498116495,0.0630958149786506
f101_approved_AMT_CREDIT-d-app_AMT_ANNUITY_min,0.0006207324643078833,0.059750601019359785,0.002722657173134351,0.06309399065680202
f505_Active_CREDIT_TYPE_Credit-card_mean,0.0012414649286157666,0.05906803730170086,0.0027760728945315314,0.06308557512484816
f505_Closed_AMT_CREDIT_SUM_max-m-min,0.00186219739292365,0.05820695552383836,0.0030136164911245262,0.06308276940788653
f505_Active_AMT_CREDIT_SUM_DEBT-d-app_AMT_INCOME_TOTAL_diff_max-m-min,0.002482929857231533,0.0568620512392445,0.003730680961670356,0.0630756620581464
f104_approved_AMT_ANNUITY-m-app_AMT_ANNUITY-d-app_AMT_INCOME_TOTAL_pctchange_mean,0.0006207324643078833,0.050765051270888706,0.011674422314467501,0.06306020604966409
f104_approved_DAYS_LAST_DUE-d-app_DAYS_ID_PUBLISH_mean,0.0012414649286157666,0.05982590176488088,0.0019917733548619307,0.06305914004835858
f411_AMT_PAYMENT_TOTAL_CURRENT_diff_diff_mean,0.00186219739292365,0.05872292807144156,0.002465786177289309,0.06305091164165452
f405_AMT_DRAWINGS_ATM_CURRENT_diff_max-d-min,0.0006207324643078833,0.05809080596885157,0.004336168411442221,0.06304770684460168
f101_approved_DAYS_FIRST_DUE-d-app_DAYS_EMPLOYED_max-d-min,0.00186219739292365,0.05854844038244931,0.002626296229299952,0.0630369340046729
f110_nyg-middle_nyg-middle_DAYS_LAST_DUE_1ST_VERSION-m-app_DAYS_EMPLOYED_max_max,0.0012414649286157666,0.05926709703555481,0.002523265113104535,0.0630318270772751
f311_AMT_PAYMENT-m-AMT_ANNUITY_diff_diff_var,0.002482929857231533,0.05263055683450038,0.007907214067542152,0.06302070075927406
f109_AMT_GOODS_PRICE-m-app_AMT_INCOME_TOTAL,0.0006207324643078833,0.05982921718849414,0.0025691220659090326,0.06301907171871106
f503_DAYS_CREDIT-m-app_DAYS_LAST_PHONE_CHANGE_mean,0.00186219739292365,0.05891237824027527,0.002241297028983416,0.06301587266218234
f312_amt_ratio_var,0.0012414649286157666,0.05950954722235285,0.0022640884673110267,0.06301510061827964
f101_nyg-high_AMT_APPLICATION-m-app_AMT_INCOME_TOTAL_pctchange_mean,0.0006207324643078833,0.05720522346765283,0.005169959442996201,0.06299591537495691
f101_completed_DAYS_TERMINATION-d-app_DAYS_ID_PUBLISH_max,0.0012414649286157666,0.05861994407255331,0.003126385444497912,0.06298779444566699
f305_delay_cas_DAYS_ENTRY_PAYMENT-m-app_DAYS_BIRTH_min,0.0006207324643078833,0.057027369794786856,0.005338828793776499,0.06298693105287123
f312_days_delayed_payment_var,0.0031036623215394167,0.05551257101607106,0.004366022007583198,0.06298225534519367
f308_cons_days_weighted_delay_tsw3_pctchange_min,0.00558659217877095,0.054521771117755406,0.0028717403480086924,0.06298010364453505
f110_nyg-high_nyg-high_AMT_CREDIT-m-app_AMT_CREDIT_max_mean,0.00186219739292365,0.05653592634603925,0.004581038855760101,0.062979162594723
f101_approved_AMT_GOODS_PRICE-d-app_AMT_ANNUITY_diff_std,0.0006207324643078833,0.05314193463953869,0.009201586753019887,0.06296425385686646
f505_Closed_DAYS_CREDIT-d-app_DAYS_BIRTH_mean,0.00186219739292365,0.05701315423704018,0.004075242159514605,0.06295059378947844
f101_approved_AMT_GOODS_PRICE-d-total_debt_diff_std,0.0012414649286157666,0.05938360221785038,0.0022952400334251646,0.0629203071798913
f101_approved_total_debt_diff_std,0.0012414649286157666,0.05850093750698143,0.003171849270026549,0.06291425170562374
f103_completed_DAYS_FIRST_DUE-d-app_DAYS_REGISTRATION_min,0.0006207324643078833,0.058387556022179966,0.0038942041185418695,0.06290249260502973
f110_completed_completed_WEEKDAY_APPR_PROCESS_START_MONDAY_mean_mean,0.002482929857231533,0.05666084758919876,0.0037422010378952396,0.06288597848432553
f101_approved_DAYS_FIRST_DUE-m-app_DAYS_EMPLOYED_std-d-mean,0.002482929857231533,0.057449025849337025,0.0029512048799998684,0.06288316058656843
f101_approved_AMT_ANNUITY-d-app_AMT_GOODS_PRICE_pctchange_max-d-min,0.00186219739292365,0.05536583580704428,0.005628391184359774,0.0628564243843277
f505_Closed_AMT_CREDIT_SUM-m-AMT_CREDIT_SUM_DEBT_diff_std,0.0006207324643078833,0.05570656497441036,0.006522447583897174,0.06284974502261542
f308_delay_cons_AMT_INSTALMENT_pctchange_var,0.0006207324643078833,0.06046064675652053,0.001766200055210385,0.06284757927603879
f303_DAYS_ENTRY_PAYMENT-m-app_DAYS_REGISTRATION_mean,0.0012414649286157666,0.057824152524940255,0.003778641928719727,0.06284425938227575
f104_approved_amt_paid_max,0.0006207324643078833,0.05864301546471228,0.0035803113126744966,0.06284405924169466
f101_completed_DAYS_LAST_DUE-m-app_DAYS_REGISTRATION_std-d-mean,0.0012414649286157666,0.05663285432690392,0.004969734574360597,0.06284405382988029
f101_completed_AMT_ANNUITY-d-app_AMT_INCOME_TOTAL_min,0.00186219739292365,0.058774066048344814,0.00220456904463269,0.06284083248590115
f505_Closed_DAYS_CREDIT_ENDDATE-m-DAYS_CREDIT_min,0.0031036623215394167,0.05702406117968677,0.0027093702016964274,0.06283709370292262
f103_approved_AMT_ANNUITY-d-app_AMT_INCOME_TOTAL_diff_max,0.0012414649286157666,0.05980209412669806,0.0017882229835714707,0.0628317820388853
f501_DAYS_CREDIT-d-app_DAYS_ID_PUBLISH_sum,0.00186219739292365,0.057951564085863556,0.003017885173750398,0.0628316466525376
f110_approved_approved_AMT_CREDIT-m-app_AMT_GOODS_PRICE-d-app_AMT_INCOME_TOTAL_diff_max_max,0.00186219739292365,0.05490350380137441,0.00606378550042198,0.06282948669472004
f105_past_payment_6m_max,0.0012414649286157666,0.05899574861823026,0.0025904504989753057,0.06282766404582132
f101_nyg-low_normal_DAYS_LAST_DUE-d-app_DAYS_ID_PUBLISH_max,0.00186219739292365,0.05503137823376055,0.005930468071629926,0.06282404369831412
f505_Active_DAYS_CREDIT_ENDDATE-d-app_DAYS_BIRTH_std-d-mean,0.00186219739292365,0.05320491150622144,0.007750057003719818,0.0628171659028649
f304_AMT_INSTALMENT_sum,0.00186219739292365,0.05719476776693774,0.003714779339873608,0.062771744499735
f507_Active_AMT_CREDIT_SUM_DEBT-p-AMT_CREDIT_SUM_LIMIT_max-m-min,0.0006207324643078833,0.05975903028095043,0.0023851695957340345,0.06276493234099234
f101_approved_AMT_APPLICATION-d-app_AMT_CREDIT_min,0.0006207324643078833,0.05303358460567664,0.009103015423695054,0.06275733249367958
f511_AMT_CREDIT_SUM-m-AMT_CREDIT_SUM_DEBT_pctchange_max_mean,0.0031036623215394167,0.0571461783494582,0.0025058702556970216,0.06275571092669464
f502_DAYS_CREDIT_UPDATE_sum,0.0012414649286157666,0.05781616867708639,0.003691232061267665,0.06274886566696981
f101_approved_DAYS_FIRST_DUE-m-app_DAYS_REGISTRATION_min,0.0006207324643078833,0.059084508061928415,0.0030326080105664097,0.06273784853680271
f402_AMT_PAYMENT_TOTAL_CURRENT_pctchange_max-d-min,0.0006207324643078833,0.06069371062232752,0.001422755672203088,0.06273719875883849
f103_nyg-low_normal_DAYS_DECISION_max,0.0006207324643078833,0.05692842517798236,0.0051827519072284965,0.06273190954951874
f108_DAYS_LAST_DUE_1ST_VERSION-m-app_DAYS_REGISTRATION,0.002482929857231533,0.05726405409753934,0.0029814535193290626,0.06272843747409994
f101_completed_AMT_APPLICATION-d-app_AMT_ANNUITY_std-d-mean,0.0006207324643078833,0.05602194134711847,0.006081604352846443,0.0627242781642728
f405_AMT_DRAWINGS_CURRENT-d-app_AMT_CREDIT_mean,0.0006207324643078833,0.05752900654119792,0.0045612434957364376,0.06271098250124224
f303_notdelay_AMT_PAYMENT-d-app_AMT_ANNUITY_std-d-mean,0.002482929857231533,0.057202467631304765,0.003012986861303601,0.0626983843498399
f101_active_HOUR_APPR_PROCESS_START_mean,0.0012414649286157666,0.05926218487460042,0.002193329254255872,0.06269697905747205
f503_AMT_CREDIT_SUM_DEBT-d-app_AMT_INCOME_TOTAL_max,0.0012414649286157666,0.059434144752004925,0.0020132602218863966,0.06268886990250709
f501_DAYS_CREDIT_ENDDATE-m-app_DAYS_REGISTRATION_std-d-mean,0.0031036623215394167,0.056302418312708546,0.003277834294747965,0.06268391492899593
f503_AMT_CREDIT_SUM-d-app_AMT_ANNUITY_pctchange_mean,0.00186219739292365,0.05865666646645635,0.002152771495086628,0.06267163535446663
f501_AMT_CREDIT_SUM-d-app_AMT_GOODS_PRICE_std-d-mean,0.0031036623215394167,0.05504339919419378,0.00450630350926116,0.06265336502499436
f507_Active_DAYS_CREDIT_ENDDATE-d-app_DAYS_BIRTH_sum,0.00186219739292365,0.05784242097436485,0.0029449743198840376,0.06264959268717253
f101_active_DAYS_FIRST_DUE-m-app_DAYS_LAST_PHONE_CHANGE_max,0.0006207324643078833,0.059575317660929994,0.00245076126122129,0.06264681138645917
f314_AMT_PAYMENT-d-AMT_ANNUITY_pctchange_sum,0.0006207324643078833,0.0603172566492413,0.0017068585246034834,0.06264484763815266
f505_Closed_DAYS_CREDIT_min,0.0006207324643078833,0.05824058157516113,0.0037825665795361845,0.0626438806190052
f501_AMT_CREDIT_SUM-d-app_AMT_CREDIT_min,0.004345127250155183,0.05489293981287854,0.003396435096519871,0.06263450215955359
f308_cons_days_weighted_delay_pctchange_max,0.0037243947858473,0.05686331403714422,0.0020434977889704294,0.06263120661196196
f312_AMT_PAYMENT-m-AMT_ANNUITY_diff_max,0.0012414649286157666,0.059538654824730836,0.0018492036470189484,0.06262932340036555
f502_DAYS_CREDIT-d-app_DAYS_ID_PUBLISH_mean,0.0006207324643078833,0.05905526610220489,0.002952681223146059,0.06262867978965883
f302_notdelay_DAYS_ENTRY_PAYMENT-m-app_DAYS_LAST_PHONE_CHANGE_min,0.0006207324643078833,0.05426225251666914,0.007742712215480884,0.06262569719645791
f313_amt_ratio_diff_var,0.00186219739292365,0.058522712528690575,0.0022362168271768605,0.06262112674879108
f501_AMT_CREDIT_SUM_LIMIT-d-app_AMT_GOODS_PRICE_max-m-min,0.0006207324643078833,0.058614668683464814,0.00336362677610288,0.06259902792387557
f307_cas_DEP_diff_var,0.0037243947858473,0.05569358577282294,0.003177821561940524,0.06259580212061076
f101_approved_AMT_ANNUITY-d-app_AMT_GOODS_PRICE_diff_mean,0.0006207324643078833,0.05965484874919986,0.0023131242513384736,0.06258870546484621
f101_active_DAYS_DECISION_min,0.00186219739292365,0.057511364971857944,0.0032000291730631667,0.06257359153784475
f103_approved_AMT_ANNUITY-d-app_AMT_ANNUITY_max,0.0031036623215394167,0.051714086608899174,0.007751379661634246,0.06256912859207284
f308_cons_days_delayed_payment_pctchange_mean,0.00931098696461825,0.04994458560711841,0.003307580833552642,0.06256315340528931
f101_approved_AMT_CREDIT-d-total_debt_diff_max-d-min,0.002482929857231533,0.05694299307964241,0.0031314690031432808,0.06255739194001722
f505_Active_DAYS_CREDIT_ENDDATE-m-app_DAYS_ID_PUBLISH_max-d-min,0.002482929857231533,0.0574210517636828,0.0026453018686432876,0.06254928348955761
f103_approved_DAYS_LAST_DUE-d-app_DAYS_REGISTRATION_mean,0.0006207324643078833,0.05827663929971716,0.0036471304259799112,0.06254450219000496
f102_approved_HOUR_APPR_PROCESS_START_min,0.0012414649286157666,0.05792115534573362,0.003378940491297425,0.0625415607656468
f505_Active_AMT_CREDIT_SUM_LIMIT-d-app_AMT_CREDIT_diff_std,0.0006207324643078833,0.05837583772500045,0.003541973726377949,0.06253854391568628
f502_DAYS_CREDIT-d-app_DAYS_ID_PUBLISH_sum,0.00186219739292365,0.05735918664528233,0.0033163270530704695,0.06253771109127644
f110_refused_refused_AMT_APPLICATION-m-app_AMT_ANNUITY_diff_max_min,0.0006207324643078833,0.05436146262519988,0.007540996509494254,0.06252319159900202
f305_con_days_weighted_delay_min,0.0031036623215394167,0.052080341453441426,0.007330592252759152,0.06251459602774
f101_approved_AMT_CREDIT-d-app_AMT_GOODS_PRICE_pctchange_mean,0.00186219739292365,0.05824557346420751,0.0023941789796364313,0.06250194983676759
f110_nyg-high_nyg-high_DAYS_TERMINATION-m-app_DAYS_REGISTRATION_max_max,0.0012414649286157666,0.05404241688691174,0.007214054502382365,0.06249793631790987
f103_nyg-high_AMT_APPLICATION-m-app_AMT_CREDIT_min,0.0006207324643078833,0.05852124097667429,0.0033549380269339733,0.062496911467916146
f505_Closed_DAYS_CREDIT_UPDATE_max-m-min,0.0006207324643078833,0.059892969043923557,0.001982080397848768,0.062495781906080204
f110_nyg-middle_nyg-middle_AMT_CREDIT-m-app_AMT_CREDIT-d-app_AMT_INCOME_TOTAL_pctchange_max_mean,0.0006207324643078833,0.05628056694970626,0.005588721116525361,0.06249002053053951
f301_delay_AMT_PAYMENT-d-app_AMT_INCOME_TOTAL_max-m-min,0.0037243947858473,0.055443564069516935,0.0033220381423799687,0.062489996997744206
f101_completed_DAYS_LAST_DUE-d-app_DAYS_EMPLOYED_min,0.00186219739292365,0.058219692197323814,0.002407956123382464,0.06248984571362993
f101_active_AMT_APPLICATION-m-app_AMT_CREDIT-d-app_AMT_INCOME_TOTAL_mean,0.0012414649286157666,0.05802067647036854,0.0032226544682551887,0.0624847958672395
f101_completed_AMT_ANNUITY-m-app_AMT_INCOME_TOTAL_mean,0.004965859714463066,0.05557371231532711,0.0019298865581349439,0.062469458587925124
f101_approved_AMT_ANNUITY-m-app_AMT_ANNUITY-d-app_AMT_INCOME_TOTAL_pctchange_std,0.0012414649286157666,0.059455804485577,0.0017651705487610658,0.062462439962953836
f204_CNT_INSTALMENT_FUTURE_pctchange_mean,0.00186219739292365,0.05809697499207881,0.00247616025433872,0.06243533263934118
f101_completed_total_debt_pctchange_min,0.0012414649286157666,0.05699248764664537,0.004191411070771339,0.062425363646032475
f305_con_AMT_PAYMENT-d-app_AMT_ANNUITY_max-m-min,0.0031036623215394167,0.05648691046317023,0.002820233531357841,0.06241080631606749
f104_approved_DAYS_DECISION_mean,0.002482929857231533,0.05522592961057828,0.004672675214315381,0.06238153468212519
f101_approved_HOUR_APPR_PROCESS_START_std,0.0006207324643078833,0.06010184335021772,0.0016543176096709667,0.06237689342419657
f504_DAYS_ENDDATE_FACT-d-app_DAYS_REGISTRATION_max-m-min,0.0006207324643078833,0.05965656618657313,0.0020980167902583213,0.062375315441139334
f101_nyg-middle_DAYS_FIRST_DUE-m-app_DAYS_ID_PUBLISH_max-d-min,0.0012414649286157666,0.059279161035997285,0.0018537448179776264,0.06237437078259068
f311_AMT_PAYMENT-d-app_AMT_INCOME_TOTAL_diff_max,0.0012414649286157666,0.05707506745819046,0.004055277880507873,0.062371810267314094
f301_amt_ratio_max-d-min,0.002482929857231533,0.05757142377963049,0.002314566742396086,0.062368920379258105
f505_Closed_DAYS_ENDDATE_FACT-m-app_DAYS_BIRTH_max-d-min,0.0006207324643078833,0.059006179945273976,0.002737118373584327,0.062364030783166186
f505_Closed_AMT_CREDIT_SUM-m-AMT_CREDIT_SUM_DEBT_max-m-min,0.0037243947858473,0.05534005357918339,0.003296966200949036,0.062361414565979725
f105_future_payment_15m_max,0.00186219739292365,0.05349709746536595,0.007000682914296156,0.06235997777258575
f313_AMT_PAYMENT-d-app_AMT_INCOME_TOTAL_min,0.002482929857231533,0.057341872441878446,0.0025209879668400257,0.06234579026595
f101_approved_AMT_GOODS_PRICE-d-total_debt_std-d-mean,0.0031036623215394167,0.056090531823502716,0.003146751807560343,0.06234094595260248
f308_delay_cas_DAYS_INSTALMENT_diff_mean,0.00186219739292365,0.04828049548329902,0.012188752785823364,0.06233144566204603
f103_approved_AMT_GOODS_PRICE-m-app_AMT_CREDIT-d-app_AMT_INCOME_TOTAL_pctchange_max,0.0006207324643078833,0.05688234685296063,0.00480120136953659,0.0623042806868051
f110_nyg-middle_nyg-middle_DAYS_LAST_DUE_1ST_VERSION-d-app_DAYS_REGISTRATION_max_std,0.0006207324643078833,0.05596257755827822,0.005720627771516678,0.06230393779410278
f103_approved_AMT_ANNUITY-m-app_AMT_GOODS_PRICE-d-app_AMT_INCOME_TOTAL_max,0.0006207324643078833,0.060166278474186916,0.0015092209496759283,0.062296231888170725
f510_DAYS_CREDIT-d-app_DAYS_LAST_PHONE_CHANGE,0.0031036623215394167,0.05549895659229179,0.0036928727597269916,0.06229549167355819
f505_Active_AMT_CREDIT_SUM_DEBT-d-app_AMT_INCOME_TOTAL_max-m-min,0.002482929857231533,0.058240203984690084,0.0015681381187770003,0.06229127196069861
f105_past_payment_12m_min,0.00558659217877095,0.054692000536113526,0.0020089732136839952,0.062287565928568475
f104_nyg-middle_DAYS_LAST_DUE_1ST_VERSION-m-app_DAYS_ID_PUBLISH_mean,0.0006207324643078833,0.05401196472404549,0.00764878521535364,0.06228148240370702
f308_cons_DPD_diff_var,0.0031036623215394167,0.05367856711137115,0.005497704396438883,0.06227993382934945
f102_approved_AMT_GOODS_PRICE-m-app_AMT_INCOME_TOTAL_min,0.0006207324643078833,0.05721952335964537,0.004437601092503792,0.06227785691645704
f511_AMT_CREDIT_SUM_DEBT-d-AMT_CREDIT_SUM_diff_max_std,0.0012414649286157666,0.058490988617482746,0.0025427341802412976,0.06227518772633981
f105_past_payment_17m_max,0.0031036623215394167,0.05523498657276666,0.003914838958718581,0.06225348785302466
f308_notdelay_cons_days_weighted_delay_tsw3_pctchange_max,0.00186219739292365,0.05836235082588131,0.0020274745621768125,0.06225202278098177
f104_completed_AMT_ANNUITY-m-app_AMT_INCOME_TOTAL_mean,0.0012414649286157666,0.055620558345530764,0.005383829504658109,0.062245852778804636
f501_AMT_CREDIT_SUM_DEBT-d-app_AMT_ANNUITY_pctchange_max,0.0006207324643078833,0.05894810292513423,0.002669959995316517,0.06223879538475863
f303_AMT_PAYMENT-d-app_AMT_INCOME_TOTAL_std,0.0012414649286157666,0.05566369503028312,0.005333039130202487,0.06223819908910137
f402_CNT_DRAWINGS_CURRENT_diff_diff_std-d-mean,0.0006207324643078833,0.0602309021415975,0.0013747978139669905,0.06222643241987237
f104_approved_DAYS_FIRST_DUE-d-app_DAYS_EMPLOYED_min,0.0006207324643078833,0.05873287776668145,0.002852784560855084,0.062206394791844415
f109_DAYS_LAST_DUE-m-app_DAYS_BIRTH,0.004345127250155183,0.05387468840835251,0.003981837811812897,0.06220165347032059
f204_CNT_INSTALMENT_FUTURE_pctchange_max-d-min,0.0006207324643078833,0.060056310914860724,0.0015190072288466618,0.062196050608015266
f101_nyg-low_normal_AMT_ANNUITY-d-app_AMT_CREDIT_mean,0.0006207324643078833,0.055849885787946155,0.005722070675383922,0.06219268892763796
f507_Active_AMT_CREDIT_SUM-m-AMT_CREDIT_SUM_DEBT_max-d-min,0.00186219739292365,0.05105030876886451,0.009280142643257114,0.06219264880504527
f504_DAYS_ENDDATE_FACT-d-app_DAYS_BIRTH_sum,0.0006207324643078833,0.05460385898848559,0.006948826087778609,0.06217341754057208
f101_completed_DAYS_TERMINATION-d-app_DAYS_REGISTRATION_mean,0.002482929857231533,0.05672962035042962,0.0029567987342053997,0.06216934894186655
f101_nyg-high_AMT_CREDIT-d-total_debt_diff_min,0.0012414649286157666,0.05726031481376647,0.0036670617311802853,0.06216884147356252
f105_future_payment_6m_sum,0.0012414649286157666,0.049996266939630316,0.010923774040833202,0.06216150590907928
f101_approved_WEEKDAY_APPR_PROCESS_START_WEDNESDAY_mean,0.0006207324643078833,0.05871666423933282,0.0028222010955411365,0.062159597799181836
f402_AMT_RECIVABLE_diff_max-d-min,0.0006207324643078833,0.05751018039799997,0.004028111517418014,0.06215902437972586
f511_CREDIT_ACTIVE_Closed_mean_std,0.0037243947858473,0.05570046814559487,0.0027293259638005813,0.062154188895242754
f101_refused_AMT_APPLICATION-m-app_AMT_CREDIT-d-app_AMT_INCOME_TOTAL_pctchange_max-d-min,0.0006207324643078833,0.05984728674070288,0.0016821646805537118,0.062150183885564474
f303_DBD_nunique,0.0006207324643078833,0.058533236045956887,0.002985203847263531,0.0621391723575283
f104_approved_DAYS_LAST_DUE_1ST_VERSION-m-app_DAYS_LAST_PHONE_CHANGE_min,0.0006207324643078833,0.059713159837158955,0.00180236581436138,0.062136258115828215
f507_Active_DAYS_CREDIT_ENDDATE-m-app_DAYS_BIRTH_mean,0.0031036623215394167,0.049969059875285174,0.009053666592024055,0.062126388788848644
